country_region_code,country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
FI,Finland,2020-12-24,-71.0,-43.0,41.0,-67.0,-85.0,19.0
FI,Finland,2020-12-25,-81.0,-69.0,35.0,-76.0,-86.0,25.0
FI,Finland,2020-12-26,-55.0,-35.0,15.0,-54.0,-27.0,6.0
FI,Finland,2020-12-27,-32.0,-12.0,11.0,-51.0,-12.0,6.0
FI,Finland,2020-12-28,-13.0,-1.0,38.0,-50.0,-57.0,14.0
FI,Finland,2020-12-29,-18.0,-3.0,29.0,-51.0,-56.0,15.0
FI,Finland,2020-12-30,-12.0,13.0,42.0,-49.0,-55.0,14.0
FI,Finland,2020-12-31,-20.0,16.0,79.0,-48.0,-61.0,13.0
FI,Finland,2021-01-01,-69.0,-56.0,47.0,-69.0,-83.0,25.0
FI,Finland,2021-01-02,-34.0,-14.0,13.0,-50.0,-13.0,6.0
FI,Finland,2021-01-03,-33.0,-12.0,19.0,-49.0,-8.0,6.0
FI,Finland,2021-01-04,-12.0,0.0,22.0,-45.0,-45.0,12.0
FI,Finland,2021-01-05,-15.0,3.0,18.0,-46.0,-46.0,13.0
FI,Finland,2021-01-06,-46.0,-26.0,57.0,-61.0,-78.0,23.0
FI,Finland,2021-01-07,-24.0,-9.0,3.0,-45.0,-26.0,11.0
FI,Finland,2021-01-08,-24.0,-8.0,5.0,-47.0,-25.0,12.0
FI,Finland,2021-01-09,-29.0,-10.0,8.0,-46.0,-6.0,7.0
FI,Finland,2021-01-10,-34.0,-14.0,5.0,-50.0,-6.0,7.0
FI,Finland,2021-01-11,-20.0,-4.0,3.0,-41.0,-22.0,9.0
FI,Finland,2021-01-12,-33.0,-16.0,-19.0,-44.0,-25.0,12.0
FI,Finland,2021-01-13,-28.0,-10.0,-6.0,-40.0,-24.0,11.0
FI,Finland,2021-01-14,-30.0,-15.0,-22.0,-43.0,-25.0,12.0
FI,Finland,2021-01-15,-29.0,-12.0,-22.0,-46.0,-25.0,12.0
FI,Finland,2021-01-16,-30.0,-11.0,-9.0,-47.0,-8.0,7.0
FI,Finland,2021-01-17,-31.0,-12.0,18.0,-47.0,-7.0,5.0
FI,Finland,2021-01-18,-22.0,-9.0,7.0,-41.0,-24.0,9.0
FI,Finland,2021-01-19,-24.0,-10.0,6.0,-42.0,-24.0,9.0
FI,Finland,2021-01-20,-24.0,-9.0,15.0,-41.0,-23.0,9.0
FI,Finland,2021-01-21,-32.0,-15.0,-15.0,-44.0,-24.0,11.0
FI,Finland,2021-01-22,-27.0,-8.0,-6.0,-44.0,-22.0,11.0
FI,Finland,2021-01-23,-30.0,-10.0,-9.0,-45.0,-7.0,7.0
FI,Finland,2021-01-24,-34.0,-13.0,-1.0,-48.0,-8.0,6.0
FI,Finland,2021-01-25,-25.0,-11.0,-4.0,-42.0,-24.0,9.0
FI,Finland,2021-01-26,-24.0,-8.0,0.0,-42.0,-23.0,9.0
FI,Finland,2021-01-27,-26.0,-10.0,8.0,-42.0,-23.0,10.0
FI,Finland,2021-01-28,-27.0,-9.0,3.0,-43.0,-23.0,10.0
FI,Finland,2021-01-29,-24.0,-6.0,3.0,-42.0,-22.0,10.0
FI,Finland,2021-01-30,-31.0,-10.0,-2.0,-45.0,-6.0,6.0
FI,Finland,2021-01-31,-32.0,-11.0,15.0,-46.0,-5.0,5.0
FI,Finland,2021-02-01,-22.0,-6.0,1.0,-41.0,-24.0,9.0
FI,Finland,2021-02-02,-24.0,-8.0,-3.0,-42.0,-24.0,10.0
FI,Finland,2021-02-03,-24.0,-8.0,7.0,-41.0,-23.0,10.0
FI,Finland,2021-02-04,-25.0,-7.0,-5.0,-44.0,-23.0,10.0
FI,Finland,2021-02-05,-24.0,-5.0,-4.0,-45.0,-22.0,11.0
FI,Finland,2021-02-06,-29.0,-8.0,4.0,-47.0,-5.0,6.0
FI,Finland,2021-02-07,-32.0,-9.0,15.0,-48.0,-6.0,5.0
FI,Finland,2021-02-08,-23.0,-6.0,4.0,-42.0,-24.0,9.0
FI,Finland,2021-02-09,-24.0,-7.0,-4.0,-43.0,-23.0,11.0
FI,Finland,2021-02-10,-23.0,-5.0,4.0,-43.0,-22.0,10.0
FI,Finland,2021-02-11,-26.0,-6.0,-10.0,-44.0,-22.0,11.0
FI,Finland,2021-02-12,-22.0,-3.0,2.0,-44.0,-21.0,10.0
FI,Finland,2021-02-13,-25.0,-3.0,32.0,-44.0,-3.0,5.0
FI,Finland,2021-02-14,-23.0,-4.0,43.0,-43.0,-2.0,4.0
FI,Finland,2021-02-15,-19.0,-3.0,14.0,-41.0,-22.0,9.0
FI,Finland,2021-02-16,-21.0,-3.0,13.0,-41.0,-22.0,10.0
FI,Finland,2021-02-17,-23.0,-6.0,3.0,-42.0,-21.0,11.0
FI,Finland,2021-02-18,-25.0,-6.0,-7.0,-43.0,-21.0,11.0
FI,Finland,2021-02-19,-22.0,-1.0,3.0,-43.0,-21.0,10.0
FI,Finland,2021-02-20,-28.0,-5.0,5.0,-44.0,-4.0,6.0
FI,Finland,2021-02-21,-32.0,-9.0,3.0,-47.0,-5.0,6.0
FI,Finland,2021-02-22,-21.0,-3.0,8.0,-43.0,-32.0,11.0
FI,Finland,2021-02-23,-26.0,-7.0,-5.0,-45.0,-32.0,12.0
FI,Finland,2021-02-24,-21.0,-2.0,19.0,-44.0,-31.0,11.0
FI,Finland,2021-02-25,-23.0,-2.0,12.0,-45.0,-31.0,11.0
FI,Finland,2021-02-26,-19.0,0.0,24.0,-46.0,-31.0,11.0
FI,Finland,2021-02-27,-25.0,-3.0,36.0,-43.0,-6.0,4.0
FI,Finland,2021-02-28,-24.0,-1.0,56.0,-43.0,-4.0,4.0
FI,Finland,2021-03-01,-15.0,2.0,28.0,-42.0,-33.0,10.0
FI,Finland,2021-03-02,-18.0,0.0,38.0,-43.0,-33.0,10.0
FI,Finland,2021-03-03,-18.0,1.0,37.0,-42.0,-33.0,11.0
FI,Finland,2021-03-04,-22.0,-1.0,22.0,-45.0,-33.0,11.0
FI,Finland,2021-03-05,-22.0,-1.0,35.0,-46.0,-33.0,12.0
FI,Finland,2021-03-06,-32.0,-6.0,-7.0,-51.0,-8.0,7.0
FI,Finland,2021-03-07,-36.0,-11.0,2.0,-52.0,-6.0,6.0
FI,Finland,2021-03-08,-26.0,4.0,32.0,-47.0,-35.0,11.0
FI,Finland,2021-03-09,-39.0,-8.0,2.0,-50.0,-36.0,14.0
FI,Finland,2021-03-10,-35.0,-1.0,23.0,-48.0,-36.0,13.0
FI,Finland,2021-03-11,-35.0,0.0,9.0,-50.0,-35.0,13.0
FI,Finland,2021-03-12,-37.0,-2.0,7.0,-52.0,-35.0,14.0
FI,Finland,2021-03-13,-40.0,-3.0,10.0,-52.0,-10.0,7.0
FI,Finland,2021-03-14,-43.0,-8.0,7.0,-54.0,-9.0,7.0
FI,Finland,2021-03-15,-31.0,0.0,11.0,-47.0,-30.0,11.0
FI,Finland,2021-03-16,-33.0,-1.0,16.0,-47.0,-30.0,12.0
FI,Finland,2021-03-17,-33.0,-1.0,27.0,-47.0,-29.0,12.0
FI,Finland,2021-03-18,-34.0,0.0,27.0,-49.0,-29.0,12.0
FI,Finland,2021-03-19,-33.0,1.0,32.0,-51.0,-28.0,12.0
FI,Finland,2021-03-20,-40.0,-3.0,5.0,-54.0,-9.0,7.0
FI,Finland,2021-03-21,-41.0,-6.0,16.0,-54.0,-7.0,7.0
FI,Finland,2021-03-22,-30.0,-1.0,46.0,-46.0,-29.0,10.0
FI,Finland,2021-03-23,-32.0,0.0,37.0,-47.0,-29.0,11.0
FI,Finland,2021-03-24,-32.0,0.0,34.0,-47.0,-29.0,11.0
FI,Finland,2021-03-25,-32.0,3.0,38.0,-46.0,-28.0,11.0
FI,Finland,2021-03-26,-30.0,4.0,45.0,-48.0,-28.0,11.0
FI,Finland,2021-03-27,-34.0,3.0,39.0,-48.0,-6.0,6.0
FI,Finland,2021-03-28,-39.0,-4.0,29.0,-51.0,-6.0,6.0
FI,Finland,2021-03-29,-31.0,-1.0,2.0,-50.0,-29.0,11.0
FI,Finland,2021-03-30,-27.0,6.0,38.0,-46.0,-29.0,10.0
FI,Finland,2021-03-31,-19.0,20.0,61.0,-42.0,-28.0,9.0
FI,Finland,2021-04-01,-12.0,32.0,81.0,-39.0,-32.0,6.0
FI,Finland,2021-04-02,-58.0,-25.0,110.0,-66.0,-80.0,21.0
FI,Finland,2021-04-03,-38.0,-1.0,83.0,-51.0,-14.0,3.0
FI,Finland,2021-04-04,-39.0,-2.0,93.0,-51.0,-11.0,3.0
FI,Finland,2021-04-05,-55.0,-20.0,26.0,-67.0,-82.0,20.0
FI,Finland,2021-04-06,-28.0,5.0,14.0,-46.0,-30.0,11.0
FI,Finland,2021-04-07,-27.0,4.0,39.0,-45.0,-28.0,11.0
FI,Finland,2021-04-08,-26.0,5.0,55.0,-44.0,-26.0,10.0
FI,Finland,2021-04-09,-32.0,0.0,2.0,-51.0,-26.0,12.0
FI,Finland,2021-04-10,-31.0,3.0,11.0,-51.0,-5.0,6.0
FI,Finland,2021-04-11,-26.0,4.0,89.0,-44.0,-2.0,4.0
FI,Finland,2021-04-12,-22.0,3.0,42.0,-43.0,-24.0,9.0
FI,Finland,2021-04-13,-24.0,4.0,37.0,-43.0,-23.0,9.0
FI,Finland,2021-04-14,-21.0,7.0,74.0,-40.0,-22.0,8.0
FI,Finland,2021-04-15,-20.0,10.0,73.0,-40.0,-21.0,8.0
FI,Finland,2021-04-16,-20.0,9.0,92.0,-42.0,-21.0,7.0
FI,Finland,2021-04-17,-23.0,8.0,109.0,-39.0,-1.0,2.0
FI,Finland,2021-04-18,-20.0,13.0,117.0,-40.0,1.0,1.0
FI,Finland,2021-04-19,-9.0,8.0,97.0,-38.0,-21.0,6.0
FI,Finland,2021-04-20,-12.0,9.0,83.0,-37.0,-21.0,7.0
FI,Finland,2021-04-21,-12.0,9.0,93.0,-37.0,-20.0,7.0
FI,Finland,2021-04-22,-15.0,7.0,54.0,-40.0,-19.0,8.0
FI,Finland,2021-04-23,-19.0,5.0,20.0,-45.0,-20.0,9.0
FI,Finland,2021-04-24,-21.0,4.0,13.0,-47.0,0.0,5.0
FI,Finland,2021-04-25,-25.0,1.0,13.0,-48.0,-1.0,5.0
FI,Finland,2021-04-26,-15.0,5.0,33.0,-41.0,-21.0,8.0
FI,Finland,2021-04-27,-14.0,6.0,42.0,-40.0,-20.0,8.0
FI,Finland,2021-04-28,-10.0,11.0,69.0,-37.0,-19.0,8.0
FI,Finland,2021-04-29,-8.0,21.0,64.0,-37.0,-19.0,6.0
FI,Finland,2021-04-30,-11.0,17.0,117.0,-36.0,-20.0,5.0
FI,Finland,2021-05-01,-40.0,-18.0,100.0,-42.0,-16.0,4.0
FI,Finland,2021-05-02,-18.0,3.0,92.0,-41.0,1.0,1.0
FI,Finland,2021-05-03,-7.0,10.0,64.0,-36.0,-19.0,6.0
FI,Finland,2021-05-04,-9.0,9.0,67.0,-35.0,-19.0,7.0
FI,Finland,2021-05-05,-12.0,7.0,44.0,-38.0,-18.0,8.0
FI,Finland,2021-05-06,-13.0,9.0,29.0,-38.0,-18.0,8.0
FI,Finland,2021-05-07,-11.0,10.0,51.0,-39.0,-16.0,7.0
FI,Finland,2021-05-08,-10.0,16.0,73.0,-36.0,5.0,2.0
FI,Finland,2021-05-09,-15.0,6.0,85.0,-36.0,9.0,0.0
FI,Finland,2021-05-10,-8.0,6.0,60.0,-36.0,-19.0,6.0
FI,Finland,2021-05-11,-2.0,14.0,153.0,-30.0,-17.0,4.0
FI,Finland,2021-05-12,9.0,35.0,255.0,-23.0,-18.0,0.0
FI,Finland,2021-05-13,-20.0,3.0,315.0,-46.0,-74.0,12.0
FI,Finland,2021-05-14,-2.0,14.0,185.0,-39.0,-39.0,6.0
FI,Finland,2021-05-15,-11.0,7.0,139.0,-35.0,-2.0,0.0
FI,Finland,2021-05-16,-3.0,16.0,139.0,-31.0,6.0,-3.0
FI,Finland,2021-05-17,-4.0,12.0,86.0,-34.0,-18.0,5.0
FI,Finland,2021-05-18,-5.0,12.0,86.0,-33.0,-17.0,6.0
FI,Finland,2021-05-19,-7.0,11.0,90.0,-34.0,-16.0,6.0
FI,Finland,2021-05-20,-7.0,12.0,99.0,-36.0,-15.0,5.0
FI,Finland,2021-05-21,-11.0,10.0,72.0,-42.0,-15.0,6.0
FI,Finland,2021-05-22,-13.0,10.0,98.0,-35.0,7.0,2.0
FI,Finland,2021-05-23,-15.0,6.0,98.0,-40.0,7.0,1.0
FI,Finland,2021-05-24,-3.0,12.0,111.0,-33.0,-17.0,5.0
FI,Finland,2021-05-25,-4.0,13.0,119.0,-32.0,-16.0,5.0
FI,Finland,2021-05-26,-9.0,10.0,67.0,-37.0,-17.0,7.0
FI,Finland,2021-05-27,-4.0,15.0,92.0,-33.0,-15.0,6.0
FI,Finland,2021-05-28,-2.0,14.0,169.0,-32.0,-14.0,3.0
FI,Finland,2021-05-29,-7.0,12.0,172.0,-30.0,8.0,-1.0
FI,Finland,2021-05-30,-1.0,18.0,186.0,-31.0,10.0,-3.0
FI,Finland,2021-05-31,5.0,19.0,137.0,-31.0,-18.0,4.0
FI,Finland,2021-06-01,8.0,23.0,183.0,-27.0,-18.0,4.0
FI,Finland,2021-06-02,11.0,24.0,251.0,-26.0,-18.0,3.0
FI,Finland,2021-06-03,8.0,25.0,214.0,-28.0,-17.0,3.0
FI,Finland,2021-06-04,7.0,19.0,250.0,-28.0,-16.0,2.0
FI,Finland,2021-06-05,2.0,19.0,234.0,-17.0,62.0,-5.0
FI,Finland,2021-06-06,3.0,25.0,207.0,-27.0,7.0,-4.0
FI,Finland,2021-06-07,12.0,24.0,227.0,-29.0,-36.0,3.0
FI,Finland,2021-06-08,11.0,24.0,213.0,-27.0,-35.0,4.0
FI,Finland,2021-06-09,11.0,22.0,288.0,-26.0,-35.0,3.0
FI,Finland,2021-06-10,9.0,22.0,265.0,-28.0,-34.0,3.0
FI,Finland,2021-06-11,5.0,15.0,311.0,-29.0,-35.0,1.0
FI,Finland,2021-06-12,-7.0,11.0,156.0,-27.0,1.0,-1.0
FI,Finland,2021-06-13,5.0,22.0,151.0,-27.0,6.0,-4.0
FI,Finland,2021-06-14,8.0,17.0,194.0,-30.0,-37.0,4.0
FI,Finland,2021-06-15,11.0,21.0,164.0,-29.0,-36.0,5.0
FI,Finland,2021-06-16,10.0,19.0,232.0,-27.0,-36.0,4.0
FI,Finland,2021-06-17,10.0,21.0,245.0,-27.0,-35.0,3.0
FI,Finland,2021-06-18,6.0,15.0,289.0,-28.0,-36.0,1.0
FI,Finland,2021-06-19,0.0,12.0,266.0,-19.0,3.0,-5.0
FI,Finland,2021-06-20,6.0,23.0,255.0,-24.0,6.0,-7.0
FI,Finland,2021-06-21,14.0,26.0,295.0,-29.0,-40.0,2.0
FI,Finland,2021-06-22,11.0,26.0,276.0,-29.0,-40.0,3.0
FI,Finland,2021-06-23,12.0,32.0,266.0,-30.0,-39.0,3.0
FI,Finland,2021-06-24,18.0,48.0,378.0,-28.0,-44.0,-2.0
FI,Finland,2021-06-25,-41.0,-9.0,518.0,-54.0,-82.0,6.0
FI,Finland,2021-06-26,-52.0,-30.0,316.0,-49.0,-31.0,-4.0
FI,Finland,2021-06-27,-8.0,15.0,264.0,-32.0,-1.0,-11.0
FI,Finland,2021-06-28,15.0,26.0,307.0,-31.0,-45.0,2.0
FI,Finland,2021-06-29,10.0,19.0,289.0,-31.0,-45.0,3.0
FI,Finland,2021-06-30,15.0,23.0,297.0,-29.0,-44.0,2.0
FI,Finland,2021-07-01,16.0,24.0,289.0,-27.0,-44.0,3.0
FI,Finland,2021-07-02,9.0,16.0,322.0,-29.0,-43.0,2.0
FI,Finland,2021-07-03,4.0,14.0,297.0,-17.0,3.0,-6.0
FI,Finland,2021-07-04,12.0,26.0,290.0,-20.0,7.0,-7.0
FI,Finland,2021-07-05,20.0,30.0,371.0,-27.0,-49.0,3.0
FI,Finland,2021-07-06,15.0,25.0,321.0,-29.0,-49.0,4.0
FI,Finland,2021-07-07,18.0,26.0,375.0,-28.0,-49.0,4.0
FI,Finland,2021-07-08,13.0,21.0,300.0,-31.0,-49.0,4.0
FI,Finland,2021-07-09,8.0,14.0,342.0,-32.0,-48.0,2.0
FI,Finland,2021-07-10,2.0,12.0,281.0,-20.0,2.0,-5.0
FI,Finland,2021-07-11,11.0,27.0,260.0,-22.0,7.0,-6.0
FI,Finland,2021-07-12,19.0,28.0,378.0,-29.0,-52.0,3.0
FI,Finland,2021-07-13,16.0,26.0,379.0,-29.0,-52.0,4.0
FI,Finland,2021-07-14,17.0,26.0,441.0,-27.0,-52.0,3.0
FI,Finland,2021-07-15,16.0,25.0,368.0,-29.0,-51.0,3.0
FI,Finland,2021-07-16,10.0,15.0,356.0,-30.0,-50.0,2.0
FI,Finland,2021-07-17,4.0,12.0,294.0,-18.0,4.0,-6.0
FI,Finland,2021-07-18,11.0,22.0,228.0,-20.0,7.0,-6.0
FI,Finland,2021-07-19,21.0,27.0,321.0,-30.0,-53.0,4.0
FI,Finland,2021-07-20,16.0,22.0,273.0,-31.0,-53.0,6.0
FI,Finland,2021-07-21,18.0,23.0,356.0,-29.0,-52.0,5.0
FI,Finland,2021-07-22,13.0,20.0,305.0,-29.0,-52.0,5.0
FI,Finland,2021-07-23,7.0,13.0,305.0,-32.0,-51.0,4.0
FI,Finland,2021-07-24,1.0,10.0,257.0,-19.0,6.0,-5.0
FI,Finland,2021-07-25,11.0,23.0,270.0,-21.0,11.0,-6.0
FI,Finland,2021-07-26,17.0,27.0,397.0,-30.0,-52.0,3.0
FI,Finland,2021-07-27,13.0,22.0,395.0,-29.0,-52.0,4.0
FI,Finland,2021-07-28,9.0,20.0,315.0,-33.0,-51.0,5.0
FI,Finland,2021-07-29,11.0,19.0,251.0,-32.0,-50.0,6.0
FI,Finland,2021-07-30,3.0,11.0,199.0,-36.0,-50.0,7.0
FI,Finland,2021-07-31,1.0,9.0,212.0,-19.0,7.0,-4.0
FI,Finland,2021-08-01,4.0,17.0,145.0,-25.0,8.0,-3.0
FI,Finland,2021-08-02,17.0,25.0,224.0,-28.0,-45.0,5.0
FI,Finland,2021-08-03,15.0,22.0,173.0,-29.0,-45.0,7.0
FI,Finland,2021-08-04,16.0,22.0,270.0,-26.0,-44.0,5.0
FI,Finland,2021-08-05,12.0,19.0,272.0,-27.0,-43.0,4.0
FR,France,2020-02-15,-2.0,-1.0,23.0,12.0,-2.0,-1.0
FR,France,2020-02-16,6.0,2.0,9.0,7.0,-1.0,-1.0
FR,France,2020-02-17,1.0,2.0,16.0,-6.0,-15.0,4.0
FR,France,2020-02-18,5.0,2.0,36.0,-4.0,-14.0,3.0
FR,France,2020-02-19,-4.0,-3.0,18.0,-6.0,-12.0,2.0
FR,France,2020-02-20,-2.0,-1.0,29.0,-4.0,-15.0,3.0
FR,France,2020-02-21,-1.0,-2.0,28.0,0.0,-15.0,3.0
FR,France,2020-02-22,-6.0,-2.0,31.0,14.0,-5.0,-1.0
FR,France,2020-02-23,8.0,7.0,30.0,12.0,-1.0,-1.0
FR,France,2020-02-24,3.0,3.0,45.0,-1.0,-15.0,3.0
FR,France,2020-02-25,1.0,1.0,23.0,-3.0,-14.0,4.0
FR,France,2020-02-26,-5.0,-2.0,9.0,-5.0,-12.0,3.0
FR,France,2020-02-27,-5.0,-1.0,1.0,-5.0,-15.0,4.0
FR,France,2020-02-28,-1.0,1.0,15.0,0.0,-15.0,4.0
FR,France,2020-02-29,-7.0,1.0,-12.0,4.0,-5.0,1.0
FR,France,2020-03-01,1.0,4.0,-13.0,2.0,1.0,0.0
FR,France,2020-03-02,-6.0,3.0,-9.0,-4.0,-5.0,3.0
FR,France,2020-03-03,-1.0,5.0,8.0,-4.0,-4.0,2.0
FR,France,2020-03-04,-6.0,2.0,1.0,-6.0,-3.0,2.0
FR,France,2020-03-05,-8.0,0.0,-15.0,-6.0,-5.0,3.0
FR,France,2020-03-06,-2.0,2.0,-1.0,-1.0,-4.0,3.0
FR,France,2020-03-07,-4.0,1.0,7.0,1.0,0.0,1.0
FR,France,2020-03-08,0.0,2.0,-1.0,-2.0,-1.0,1.0
FR,France,2020-03-09,-5.0,2.0,2.0,-5.0,-1.0,2.0
FR,France,2020-03-10,-5.0,1.0,1.0,-6.0,-1.0,2.0
FR,France,2020-03-11,-6.0,2.0,17.0,-5.0,0.0,1.0
FR,France,2020-03-12,-8.0,5.0,5.0,-7.0,-1.0,1.0
FR,France,2020-03-13,-8.0,17.0,4.0,-8.0,-2.0,3.0
FR,France,2020-03-14,-21.0,1.0,-1.0,-16.0,-5.0,5.0
FR,France,2020-03-15,-38.0,23.0,15.0,-21.0,-9.0,3.0
FR,France,2020-03-16,-43.0,46.0,-15.0,-39.0,-36.0,13.0
FR,France,2020-03-17,-68.0,-15.0,-40.0,-61.0,-55.0,24.0
FR,France,2020-03-18,-83.0,-45.0,-53.0,-76.0,-67.0,29.0
FR,France,2020-03-19,-82.0,-41.0,-56.0,-78.0,-71.0,32.0
FR,France,2020-03-20,-83.0,-42.0,-66.0,-80.0,-71.0,36.0
FR,France,2020-03-21,-88.0,-54.0,-78.0,-82.0,-58.0,24.0
FR,France,2020-03-22,-86.0,-64.0,-80.0,-84.0,-55.0,18.0
FR,France,2020-03-23,-81.0,-41.0,-64.0,-82.0,-73.0,32.0
FR,France,2020-03-24,-83.0,-45.0,-65.0,-82.0,-74.0,34.0
FR,France,2020-03-25,-84.0,-48.0,-67.0,-83.0,-73.0,32.0
FR,France,2020-03-26,-84.0,-46.0,-67.0,-83.0,-74.0,34.0
FR,France,2020-03-27,-84.0,-46.0,-68.0,-84.0,-73.0,37.0
FR,France,2020-03-28,-87.0,-56.0,-76.0,-83.0,-59.0,25.0
FR,France,2020-03-29,-88.0,-72.0,-82.0,-87.0,-56.0,18.0
FR,France,2020-03-30,-84.0,-47.0,-66.0,-83.0,-74.0,33.0
FR,France,2020-03-31,-90.0,-38.0,-61.0,-82.0,-74.0,33.0
FR,France,2020-04-01,-90.0,-39.0,-62.0,-81.0,-71.0,31.0
FR,France,2020-04-02,-90.0,-36.0,-62.0,-82.0,-73.0,33.0
FR,France,2020-04-03,-86.0,-38.0,-66.0,-82.0,-72.0,37.0
FR,France,2020-04-04,-88.0,-45.0,-73.0,-80.0,-57.0,24.0
FR,France,2020-04-05,-85.0,-62.0,-73.0,-82.0,-53.0,17.0
FR,France,2020-04-06,-83.0,-37.0,-61.0,-81.0,-72.0,31.0
FR,France,2020-04-07,-82.0,-35.0,-61.0,-80.0,-72.0,32.0
FR,France,2020-04-08,-84.0,-37.0,-63.0,-80.0,-70.0,30.0
FR,France,2020-04-09,-83.0,-32.0,-61.0,-80.0,-71.0,32.0
FR,France,2020-04-10,-83.0,-34.0,-64.0,-81.0,-71.0,36.0
FR,France,2020-04-11,-86.0,-39.0,-74.0,-79.0,-55.0,23.0
FR,France,2020-04-12,-83.0,-58.0,-76.0,-82.0,-50.0,17.0
FR,France,2020-04-13,-91.0,-80.0,-68.0,-88.0,-89.0,38.0
FR,France,2020-04-14,-79.0,-22.0,-59.0,-78.0,-70.0,31.0
FR,France,2020-04-15,-82.0,-32.0,-59.0,-78.0,-68.0,29.0
FR,France,2020-04-16,-81.0,-31.0,-58.0,-78.0,-69.0,31.0
FR,France,2020-04-17,-81.0,-33.0,-62.0,-79.0,-68.0,35.0
FR,France,2020-04-18,-86.0,-46.0,-73.0,-78.0,-52.0,23.0
FR,France,2020-04-19,-85.0,-65.0,-77.0,-81.0,-49.0,17.0
FR,France,2020-04-20,-79.0,-40.0,-61.0,-78.0,-68.0,30.0
FR,France,2020-04-21,-79.0,-37.0,-59.0,-77.0,-68.0,31.0
FR,France,2020-04-22,-81.0,-38.0,-58.0,-76.0,-65.0,28.0
FR,France,2020-04-23,-79.0,-34.0,-55.0,-76.0,-67.0,30.0
FR,France,2020-04-24,-79.0,-35.0,-58.0,-77.0,-66.0,33.0
FR,France,2020-04-25,-84.0,-43.0,-70.0,-76.0,-49.0,22.0
FR,France,2020-04-26,-83.0,-58.0,-68.0,-77.0,-43.0,16.0
FR,France,2020-04-27,-76.0,-36.0,-56.0,-76.0,-65.0,28.0
FR,France,2020-04-28,-77.0,-34.0,-60.0,-76.0,-65.0,28.0
FR,France,2020-04-29,-77.0,-32.0,-59.0,-75.0,-62.0,27.0
FR,France,2020-04-30,-73.0,-16.0,-61.0,-75.0,-64.0,28.0
FR,France,2020-05-01,-91.0,-87.0,-71.0,-87.0,-88.0,42.0
FR,France,2020-05-02,-78.0,-26.0,-72.0,-73.0,-46.0,21.0
FR,France,2020-05-03,-81.0,-56.0,-67.0,-76.0,-39.0,16.0
FR,France,2020-05-04,-70.0,-24.0,-49.0,-72.0,-60.0,26.0
FR,France,2020-05-05,-70.0,-23.0,-52.0,-71.0,-60.0,27.0
FR,France,2020-05-06,-72.0,-23.0,-49.0,-69.0,-57.0,24.0
FR,France,2020-05-07,-69.0,-12.0,-48.0,-70.0,-58.0,25.0
FR,France,2020-05-08,-83.0,-58.0,-57.0,-80.0,-82.0,38.0
FR,France,2020-05-09,-76.0,-27.0,-66.0,-70.0,-39.0,19.0
FR,France,2020-05-10,-79.0,-50.0,-72.0,-74.0,-33.0,15.0
FR,France,2020-05-11,-46.0,-10.0,-34.0,-56.0,-48.0,19.0
FR,France,2020-05-12,-45.0,-5.0,-15.0,-51.0,-47.0,18.0
FR,France,2020-05-13,-51.0,-10.0,-31.0,-53.0,-45.0,17.0
FR,France,2020-05-14,-49.0,-7.0,-23.0,-53.0,-46.0,17.0
FR,France,2020-05-15,-48.0,-8.0,-17.0,-52.0,-45.0,19.0
FR,France,2020-05-16,-51.0,-12.0,-13.0,-43.0,-20.0,9.0
FR,France,2020-05-17,-55.0,-17.0,8.0,-48.0,-10.0,5.0
FR,France,2020-05-18,-39.0,-6.0,8.0,-48.0,-44.0,16.0
FR,France,2020-05-19,-40.0,-2.0,11.0,-47.0,-43.0,16.0
FR,France,2020-05-20,-36.0,9.0,20.0,-45.0,-42.0,12.0
FR,France,2020-05-21,-56.0,-36.0,66.0,-61.0,-78.0,22.0
FR,France,2020-05-22,-39.0,1.0,12.0,-54.0,-57.0,20.0
FR,France,2020-05-23,-48.0,-14.0,-17.0,-47.0,-17.0,10.0
FR,France,2020-05-24,-49.0,-17.0,21.0,-43.0,-3.0,3.0
FR,France,2020-05-25,-34.0,-8.0,17.0,-46.0,-42.0,15.0
FR,France,2020-05-26,-35.0,-4.0,22.0,-44.0,-39.0,15.0
FR,France,2020-05-27,-38.0,-4.0,21.0,-43.0,-37.0,13.0
FR,France,2020-05-28,-38.0,-1.0,19.0,-44.0,-39.0,14.0
FR,France,2020-05-29,-37.0,0.0,14.0,-43.0,-38.0,15.0
FR,France,2020-05-30,-39.0,-2.0,23.0,-34.0,-5.0,5.0
FR,France,2020-05-31,-40.0,5.0,53.0,-38.0,7.0,2.0
FR,France,2020-06-01,-43.0,-36.0,78.0,-55.0,-72.0,20.0
FR,France,2020-06-02,-23.0,5.0,31.0,-34.0,-33.0,11.0
FR,France,2020-06-03,-29.0,0.0,9.0,-36.0,-32.0,11.0
FR,France,2020-06-04,-30.0,-1.0,-16.0,-40.0,-34.0,13.0
FR,France,2020-06-05,-26.0,-1.0,-7.0,-37.0,-33.0,13.0
FR,France,2020-06-06,-24.0,0.0,5.0,-27.0,-2.0,4.0
FR,France,2020-06-07,-23.0,2.0,3.0,-32.0,18.0,0.0
FR,France,2020-06-08,-21.0,-6.0,12.0,-36.0,-34.0,11.0
